Player,Position,Date,TM,OPP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
Pascal Siakam,Power,2022-02-16,TOR,MIN,17.0,9.0,7.0,17.0,0.412,0.0,1.0,0.0,3.0,3.0,1.0,6.0,0.464,26.3,0.412,88.0,93.0,11.3,-0.4,111.7
Pascal Siakam,Power,2022-02-25,TOR,CHO,8.0,2.0,3.0,13.0,0.231,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.288,23.8,0.231,65.0,126.0,2.4,-9.8,113.7
Pascal Siakam,Power,2022-02-26,TOR,ATL,14.0,5.0,6.0,16.0,0.375,0.0,1.0,0.0,2.0,4.0,0.5,2.0,0.394,22.6,0.375,87.0,130.0,8.5,-5.8,114.9
Pascal Siakam,Power,2022-02-28,TOR,BRK,8.0,6.0,2.0,14.0,0.143,1.0,5.0,0.2,3.0,3.0,1.0,1.0,0.261,21.6,0.179,89.0,95.0,6.7,-6.1,112.8
Pascal Siakam,Power,2022-03-01,TOR,BRK,18.0,6.0,7.0,19.0,0.368,0.0,2.0,0.0,4.0,4.0,1.0,4.0,0.434,30.4,0.368,96.0,110.0,10.9,-3.8,112.8
Pascal Siakam,Power,2022-03-04,TOR,ORL,34.0,2.0,13.0,20.0,0.65,2.0,3.0,0.667,6.0,8.0,0.75,5.0,0.723,30.1,0.7,119.0,105.0,25.0,6.1,112.5
Pascal Siakam,Power,2022-03-06,TOR,CLE,24.0,4.0,8.0,22.0,0.364,1.0,4.0,0.25,7.0,13.0,0.538,0.0,0.433,28.9,0.386,99.0,112.0,13.5,1.1,109.7
Pascal Siakam,Power,2022-03-09,TOR,SAS,20.0,3.0,7.0,15.0,0.467,2.0,5.0,0.4,4.0,4.0,1.0,1.0,0.597,21.4,0.533,133.0,110.0,15.6,3.5,112.3
Pascal Siakam,Power,2022-03-11,TOR,PHO,25.0,10.0,10.0,24.0,0.417,2.0,5.0,0.4,3.0,4.0,0.75,2.0,0.485,27.7,0.458,117.0,112.0,19.5,4.7,107.3
Pascal Siakam,Power,2022-03-12,TOR,DEN,33.0,7.0,12.0,22.0,0.545,2.0,4.0,0.5,7.0,8.0,0.875,1.0,0.647,29.7,0.591,150.0,121.0,28.6,12.2,112.1
Pascal Siakam,Power,2022-03-14,TOR,LAL,27.0,5.0,9.0,17.0,0.529,2.0,3.0,0.667,7.0,10.0,0.7,4.0,0.631,28.5,0.588,118.0,100.0,22.0,9.0,113.3
Pascal Siakam,Power,2022-03-16,TOR,LAC,31.0,3.0,13.0,22.0,0.591,3.0,5.0,0.6,2.0,2.0,1.0,2.0,0.677,29.5,0.659,139.0,111.0,27.1,14.2,110.1
Pascal Siakam,Power,2022-03-18,TOR,LAL,17.0,7.0,6.0,12.0,0.5,1.0,2.0,0.5,4.0,7.0,0.571,3.0,0.564,17.6,0.542,118.0,129.0,14.4,-1.2,113.3
Pascal Siakam,Power,2022-03-20,TOR,PHI,26.0,5.0,10.0,20.0,0.5,1.0,3.0,0.333,5.0,6.0,0.833,3.0,0.574,30.8,0.525,117.0,102.0,18.7,10.3,110.8
Pascal Siakam,Power,2022-03-21,TOR,CHI,22.0,4.0,8.0,14.0,0.571,0.0,2.0,0.0,6.0,8.0,0.75,4.0,0.628,24.7,0.571,110.0,129.0,14.5,-1.8,113.6
Pascal Siakam,Power,2022-03-24,TOR,CLE,35.0,6.0,12.0,20.0,0.6,6.0,7.0,0.857,5.0,5.0,1.0,2.0,0.788,34.2,0.75,155.0,123.0,27.9,17.6,109.7
Pascal Siakam,Power,2022-03-26,TOR,IND,23.0,7.0,10.0,15.0,0.667,1.0,3.0,0.333,2.0,4.0,0.5,3.0,0.686,31.0,0.7,129.0,99.0,20.6,5.7,116.1
Pascal Siakam,Power,2022-03-28,TOR,BOS,40.0,1.0,17.0,29.0,0.586,0.0,4.0,0.0,6.0,8.0,0.75,1.0,0.615,30.4,0.586,129.0,100.0,32.1,11.2,106.9
Pascal Siakam,Power,2022-03-30,TOR,MIN,12.0,13.0,5.0,15.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,6.0,0.378,21.7,0.333,92.0,96.0,10.1,-2.1,111.7
Pascal Siakam,Power,2022-04-01,TOR,ORL,16.0,3.0,7.0,18.0,0.389,0.0,3.0,0.0,2.0,3.0,0.667,2.0,0.414,22.9,0.389,87.0,100.0,8.8,-8.2,112.5
Pascal Siakam,Power,2022-04-03,TOR,MIA,29.0,5.0,11.0,18.0,0.611,1.0,3.0,0.333,6.0,7.0,0.857,4.0,0.688,24.9,0.639,123.0,117.0,23.1,5.7,109.1
Pascal Siakam,Power,2022-04-05,TOR,ATL,31.0,6.0,12.0,23.0,0.522,1.0,4.0,0.25,6.0,8.0,0.75,0.0,0.584,25.9,0.543,141.0,110.0,29.5,13.6,114.9
Pascal Siakam,Power,2022-04-07,TOR,PHI,37.0,12.0,14.0,28.0,0.5,1.0,7.0,0.143,8.0,10.0,0.8,2.0,0.571,41.0,0.518,134.0,118.0,34.4,16.4,110.8
Pascal Siakam,Power,2022-04-08,TOR,HOU,29.0,7.0,12.0,24.0,0.5,0.0,2.0,0.0,5.0,6.0,0.833,2.0,0.544,30.2,0.5,120.0,110.0,26.0,6.2,116.7
